item_id,source_type,corpus_layer,title,arc,unit,owner_character,event_id,card_id,bundle_part,bundle_part_count,source_story_count,source_story_ids,speaker_count,speakers,character_count,utterance_count,priority,priority_status,priority_reason,narrative_function,historical_selected,historical_priority,historical_rank,historical_reason,requires_av_review,missing_assets,manual_close_read,v1_relevance,contradicts_prior_claim,coverage_status,source_snapshot_id,md_path
big4_002_cloudy_road_ahead,GAME_BUNDLE,main_story,Cloudy Road Ahead,big4,,,,,1,1,5,st-main-cmn-02-01-06|st-main-cmn-02-01-07|st-main-cmn-02-01-08|st-main-cmn-02-01-09|st-main-cmn-02-01-10,13,kan|koh|kor|ktn|lizfana|mei|mhk|ngs|shj|ski|skr|stm|suz,12288,370,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_002_cloudy_road_ahead.md
big4_003_adventure_of_life,GAME_BUNDLE,main_story,Adventure Of Life,big4,,,,,1,1,5,st-main-cmn-02-01-11|st-main-cmn-02-01-12|st-main-cmn-02-01-13|st-main-cmn-02-01-14|st-main-cmn-02-01-15,8,koh|ktn|mei|ngs|ski|skr|suz|wannouncer,13806,437,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_003_adventure_of_life.md
big4_004_decision_of_the_underdogs,GAME_BUNDLE,main_story,Decision Of The Underdogs,big4,,,,,1,1,5,st-main-cmn-02-01-16|st-main-cmn-02-01-17|st-main-cmn-02-01-18|st-main-cmn-02-01-19|st-main-cmn-02-01-20,16,host|hrk|koh|ktn|lim|lizfana|lizfanb|lmn|mei|ngs|ngs2|ski|skr|stm|suz|szk,17625,540,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_004_decision_of_the_underdogs.md
big4_005_goodbye_to_the_moon,GAME_BUNDLE,main_story,Goodbye To The Moon,big4,,,,,1,1,5,st-main-cmn-02-01-21|st-main-cmn-02-01-22|st-main-cmn-02-01-23|st-main-cmn-02-01-24|st-main-cmn-02-01-25,7,koh|ktn|mei|ngs|ski|suz|yu,11838,387,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_005_goodbye_to_the_moon.md
big4_006_choice_of_destiny,GAME_BUNDLE,main_story,Choice of Destiny,big4,,,,,1,1,5,st-main-cmn-02-01-26|st-main-cmn-02-01-27|st-main-cmn-02-01-28|st-main-cmn-02-01-29|st-main-cmn-02-01-30,9,chs|koh|ktn|mannouncer|mei|mei2|ngs|ski|suz,14798,464,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_006_choice_of_destiny.md
big4_007_new_moon_new_bright,GAME_BUNDLE,main_story,"New moon, New bright",big4,,,,,1,1,5,st-main-cmn-02-01-31|st-main-cmn-02-01-32|st-main-cmn-02-01-33|st-main-cmn-02-01-34|st-main-cmn-02-01-35,10,koh|ktn|lim|lmn|mei|ngs|reportera|reporterb|ski|suz,14914,436,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_007_new_moon_new_bright.md
big4_008_keep_going,GAME_BUNDLE,main_story,Keep going,big4,,,,,1,1,5,st-main-cmn-02-01-36|st-main-cmn-02-01-37|st-main-cmn-02-01-38|st-main-cmn-02-01-39|st-main-cmn-02-01-40,14,camera|host|hrk|ikm|koh|lim|lmn|mei|ngs|ski|skr|suz|vanurstaffa|vanurstaffb,13357,418,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_008_keep_going.md
big4_009_battle_again,GAME_BUNDLE,main_story,Battle again,big4,,,,,1,1,5,st-main-cmn-02-01-41|st-main-cmn-02-01-42|st-main-cmn-02-01-43|st-main-cmn-02-01-44|st-main-cmn-02-01-45,11,koh|ktn|lim|lmn|mc|mei|ngs|reporter|ski|stm|suz,15770,496,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_009_battle_again.md
big4_010_goodbye_to_the_darkness,GAME_BUNDLE,main_story,Goodbye To The Darkness,big4,,,,,1,1,5,st-main-cmn-02-01-46|st-main-cmn-02-01-47|st-main-cmn-02-01-48|st-main-cmn-02-01-49|st-main-cmn-02-01-50,11,koh|ktn|lim|lmn|mc|mei|ngs|reportera|reporterb|ski|suz,14197,441,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_010_goodbye_to_the_darkness.md
big4_011_back_of_entertainment,GAME_BUNDLE,main_story,Back Of Entertainment,big4,,,,,1,1,5,st-main-cmn-02-01-51|st-main-cmn-02-01-52|st-main-cmn-02-01-53|st-main-cmn-02-01-54|st-main-cmn-02-01-55,9,hrk|koh|ktn|mei|mhk|ngs|ski|skr|suz,14342,435,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_011_back_of_entertainment.md
big4_012_illuminate,GAME_BUNDLE,main_story,Illuminate,big4,,,,,1,1,5,st-main-cmn-02-01-56|st-main-cmn-02-01-57|st-main-cmn-02-01-58|st-main-cmn-02-01-59|st-main-cmn-02-01-60,13,kan|koh|kor|ktn|lim|lmn|mei|mhk|mna|mng|ngs|ski|suz,17227,507,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_012_illuminate.md
big4_013_the_moonlight,GAME_BUNDLE,main_story,The Moonlight,big4,,,,,1,1,5,st-main-cmn-02-01-61|st-main-cmn-02-01-62|st-main-cmn-02-01-63|st-main-cmn-02-01-64|st-main-cmn-02-01-65,13,host|koh|ktn|lim|lmn|mei|ngs|rio|rui|ski|skr|stm|suz,12037,374,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,YES,adv-live-main-cmn-02-01-61,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_013_the_moonlight.md
big4_014_epilogue,GAME_BUNDLE,main_story,Epilogue,big4,,,,,1,1,1,st-main-cmn-02-01-66,10,chs|hrk|ktn|mei|ngs|rei|ski|skr|suz|szk,2985,91,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/03_big4/big4_014_epilogue.md
stellar_001_to_soar_high,GAME_BUNDLE,main_story,To Soar High,stellar,,,,,1,1,5,st-main-cmn-03-01-01|st-main-cmn-03-01-02|st-main-cmn-03-01-03|st-main-cmn-03-01-04|st-main-cmn-03-01-05,21,chs|hrk|kan|koh|kor|ktn|lim|lmn|mannouncer|mei|ngs|rei|reporter|rio|rui|ski|skr|smr|suz|szk|yu,20298,580,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_001_to_soar_high.md
stellar_002_nemophila,GAME_BUNDLE,main_story,Nemophila,stellar,,,,,1,1,5,st-main-cmn-03-01-06|st-main-cmn-03-01-07|st-main-cmn-03-01-08|st-main-cmn-03-01-09|st-main-cmn-03-01-10,13,chs|host|hrk|koh|lim|lmn|mhk|rei|rui|skr|smr|szk|yu,18518,527,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_002_nemophila.md
stellar_003_to_fly_higher,GAME_BUNDLE,main_story,To Fly Higher,stellar,,,,,1,1,5,st-main-cmn-03-01-11|st-main-cmn-03-01-12|st-main-cmn-03-01-13|st-main-cmn-03-01-14|st-main-cmn-03-01-15,12,koh|ktn|mei|mhk|ngs|rui|ski|skr|smr|suz|szk|yu,19671,576,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_003_to_fly_higher.md
stellar_004_hoshimi_s_festival,GAME_BUNDLE,main_story,Hoshimi's Festival,stellar,,,,,1,1,5,st-main-cmn-03-01-16|st-main-cmn-03-01-17|st-main-cmn-03-01-18|st-main-cmn-03-01-19|st-main-cmn-03-01-20,18,ai|aoi|chs|hrk|kan|kkr|koh|kor|ktn|mei|mhk|ngs|rei|rio|ski|skr|suz|szk,19954,586,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_004_hoshimi_s_festival.md
stellar_005_we_are_the_sun,GAME_BUNDLE,main_story,We Are The Sun,stellar,,,,,1,1,5,st-main-cmn-03-01-21|st-main-cmn-03-01-22|st-main-cmn-03-01-23|st-main-cmn-03-01-24|st-main-cmn-03-01-25,10,chs|hrk|koh|lim|lmn|mna|rei|ski|skr|szk,17401,516,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_005_we_are_the_sun.md
stellar_006_will_of_the_underdogs,GAME_BUNDLE,main_story,Will Of The Underdogs,stellar,,,,,1,1,5,st-main-cmn-03-01-26|st-main-cmn-03-01-27|st-main-cmn-03-01-28|st-main-cmn-03-01-29|st-main-cmn-03-01-30,8,koh|kyi|lim|lmn|ngs|rui|smr|yu,17635,558,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_006_will_of_the_underdogs.md
stellar_007_repaying_kindness,GAME_BUNDLE,main_story,Repaying Kindness,stellar,,,,,1,1,5,st-main-cmn-03-01-31|st-main-cmn-03-01-32|st-main-cmn-03-01-33|st-main-cmn-03-01-34|st-main-cmn-03-01-35,7,koh|kyi|lim|lmn|rui|smr|yu,18217,598,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_007_repaying_kindness.md
stellar_008_opening_of_grand_prix,GAME_BUNDLE,main_story,Opening of Grand Prix,stellar,,,,,1,1,5,st-main-cmn-03-01-36|st-main-cmn-03-01-37|st-main-cmn-03-01-38|st-main-cmn-03-01-39|st-main-cmn-03-01-40,20,ai|aoi|chs|host|hrk|koh|kor|ktn|lim|lmn|mhk|ngs|rio|rui|ski|skr|smr|suz|szk|yu,17618,511,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_008_opening_of_grand_prix.md
stellar_009_challenge_for_friend,GAME_BUNDLE,main_story,Challenge for Friend,stellar,,,,,1,1,5,st-main-cmn-03-01-41|st-main-cmn-03-01-42|st-main-cmn-03-01-43|st-main-cmn-03-01-44|st-main-cmn-03-01-45,12,host|kan|koh|kor|ktn|lim|lmn|mhk|ngs|rui|smr|yu,18802,556,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_009_challenge_for_friend.md
stellar_010_miraculous_beat,GAME_BUNDLE,main_story,Miraculous Beat,stellar,,,,,1,1,5,st-main-cmn-03-01-46|st-main-cmn-03-01-47|st-main-cmn-03-01-48|st-main-cmn-03-01-49|st-main-cmn-03-01-50,17,ai|aoi|chs|host|hrk|kkr|koh|ktn|lim|lmn|rei|rio|rui|skr|smr|szk|yu,19551,603,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_010_miraculous_beat.md
stellar_011_all_my_youth,GAME_BUNDLE,main_story,All My Youth,stellar,,,,,1,1,6,st-main-cmn-03-01-51|st-main-cmn-03-01-52|st-main-cmn-03-01-53|st-main-cmn-03-01-54|st-main-cmn-03-01-55|st-main-cmn-03-01-56,22,chs|hibari|hituzi|host|hrk|koh|kor|ktn|lim|lmn|mei|ngs|rei|rio|rui|same|ski|skr|smr|suz|szk|yu,23291,690,CORE,PROVISIONAL_PASS_A,Tier-A governing narrative; must be included in longitudinal reconstruction.,governing narrative / longitudinal progression,NO,,,,YES,adv-live-main-cmn-03-01-53,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/01_main_story/04_stellar/stellar_011_all_my_youth.md
origin_mna_001_first_step,GAME_BUNDLE,unit_origins,Mana: First Step,mna,Mana,,,,1,1,5,st-group-mna-01-01-01|st-group-mna-01-01-02|st-group-mna-01-01-03|st-group-mna-01-01-04|st-group-mna-01-01-05,6,dancea|hrk|idola|koh|mna|shj,12459,379,FOUNDATIONAL,PROVISIONAL_PASS_A,Mana origin material anchors the franchise inheritance/death/miracle structure.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/01_mana/origin_mna_001_first_step.md
origin_mna_002_trajectory_of_miracle,GAME_BUNDLE,unit_origins,Mana: Trajectory of Miracle,mna,Mana,,,,1,1,5,st-group-mna-01-01-06|st-group-mna-01-01-07|st-group-mna-01-01-08|st-group-mna-01-01-09|st-group-mna-01-01-10,19,announce|announcer|bstudenta|bstudentb|cteacher|gstudenta|gstudentb|hosta|hteacher|koh|ktn|lizfana|lizfanb|mna|shj|skr|skrdad|skrmam|vanurstaffa,17655,557,FOUNDATIONAL,PROVISIONAL_PASS_A,Mana origin material anchors the franchise inheritance/death/miracle structure.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/01_mana/origin_mna_002_trajectory_of_miracle.md
origin_mna_003_goodbye_to_goodbye,GAME_BUNDLE,unit_origins,Mana: Goodbye to Goodbye,mna,Mana,,,,1,1,5,st-group-mna-01-01-11|st-group-mna-01-01-12|st-group-mna-01-01-13|st-group-mna-01-01-14|st-group-mna-01-01-15,12,announcer|aoi|doctor|host|hrk|koh|ktn|mna|mng|rio|shj|vanurstaffa,16060,473,FOUNDATIONAL,PROVISIONAL_PASS_A,Mana origin material anchors the franchise inheritance/death/miracle structure.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/01_mana/origin_mna_003_goodbye_to_goodbye.md
origin_sun_001_chisa_s_memories,GAME_BUNDLE,unit_origins,SUNNY PEACE: Chisa's Memories,sun,SUNNY PEACE,,,,1,1,5,st-group-sun-01-01-01|st-group-sun-01-01-02|st-group-sun-01-01-03|st-group-sun-01-01-04|st-group-sun-01-01-05,4,chs|koh|ski|skr,17733,548,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/02_sunny_peace/origin_sun_001_chisa_s_memories.md
origin_sun_002_rei_s_memories,GAME_BUNDLE,unit_origins,SUNNY PEACE: Rei's Memories,sun,SUNNY PEACE,,,,1,1,5,st-group-sun-01-02-01|st-group-sun-01-02-02|st-group-sun-01-02-03|st-group-sun-01-02-04|st-group-sun-01-02-05,8,chs|dancea|koh|ktn|littlegirl|mei|rei|suz,16825,523,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/02_sunny_peace/origin_sun_002_rei_s_memories.md
origin_sun_003_shizuku_s_memories,GAME_BUNDLE,unit_origins,SUNNY PEACE: Shizuku's Memories,sun,SUNNY PEACE,,,,1,1,5,st-group-sun-01-03-01|st-group-sun-01-03-02|st-group-sun-01-03-03|st-group-sun-01-03-04|st-group-sun-01-03-05,7,bstudenta|cteacher|gstudenta|hrk|koh|skr|szk,17860,539,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/02_sunny_peace/origin_sun_003_shizuku_s_memories.md
origin_sun_004_haruko_s_memories,GAME_BUNDLE,unit_origins,SUNNY PEACE: Haruko's Memories,sun,SUNNY PEACE,,,,1,1,5,st-group-sun-01-04-01|st-group-sun-01-04-02|st-group-sun-01-04-03|st-group-sun-01-04-04|st-group-sun-01-04-05,6,hrk|koh|mna|shj|skr|spectatora,18665,543,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/02_sunny_peace/origin_sun_004_haruko_s_memories.md
origin_sun_005_sakura_s_memories,GAME_BUNDLE,unit_origins,SUNNY PEACE: Sakura's Memories,sun,SUNNY PEACE,,,,1,1,5,st-group-sun-01-05-01|st-group-sun-01-05-02|st-group-sun-01-05-03|st-group-sun-01-05-04|st-group-sun-01-05-05,9,hrk|koh|mna|nurse|shj|skr|skrdad|skrmam|tomo,18361,553,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/02_sunny_peace/origin_sun_005_sakura_s_memories.md
origin_moon_001_saki_s_memories,GAME_BUNDLE,unit_origins,Tsuki no Tempest: Saki's Memories,moon,Tsuki no Tempest,,,,1,1,5,st-group-moon-01-01-01|st-group-moon-01-01-02|st-group-moon-01-01-03|st-group-moon-01-01-04|st-group-moon-01-01-05,3,chs|koh|ski,17576,584,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/03_tsuki_no_tempest/origin_moon_001_saki_s_memories.md
origin_moon_002_suzu_s_memories,GAME_BUNDLE,unit_origins,Tsuki no Tempest: Suzu's Memories,moon,Tsuki no Tempest,,,,1,1,5,st-group-moon-01-02-01|st-group-moon-01-02-02|st-group-moon-01-02-03|st-group-moon-01-02-04|st-group-moon-01-02-05,10,announce|koh|littlegirl|lizfanb|maid|mei|mna|suz|suzdad|suzmam,17388,566,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/03_tsuki_no_tempest/origin_moon_002_suzu_s_memories.md
origin_moon_003_mei_s_memories,GAME_BUNDLE,unit_origins,Tsuki no Tempest: Mei's Memories,moon,Tsuki no Tempest,,,,1,1,5,st-group-moon-01-03-01|st-group-moon-01-03-02|st-group-moon-01-03-03|st-group-moon-01-03-04|st-group-moon-01-03-05,7,bucho|gstudenta|gstudentb|koh|mei|ngs|suz,15617,499,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/03_tsuki_no_tempest/origin_moon_003_mei_s_memories.md
origin_moon_004_nagisa_s_memories,GAME_BUNDLE,unit_origins,Tsuki no Tempest: Nagisa's Memories,moon,Tsuki no Tempest,,,,1,1,5,st-group-moon-01-04-01|st-group-moon-01-04-02|st-group-moon-01-04-03|st-group-moon-01-04-04|st-group-moon-01-04-05,6,koh|ktn|mna|ngs|ski|skr,16959,538,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/03_tsuki_no_tempest/origin_moon_004_nagisa_s_memories.md
origin_moon_005_kotono_s_memories,GAME_BUNDLE,unit_origins,Tsuki no Tempest: Kotono's Memories,moon,Tsuki no Tempest,,,,1,1,5,st-group-moon-01-05-01|st-group-moon-01-05-02|st-group-moon-01-05-03|st-group-moon-01-05-04|st-group-moon-01-05-05,5,gstudenta|gstudentb|ktn|mna|ngs,17166,540,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/03_tsuki_no_tempest/origin_moon_005_kotono_s_memories.md
origin_tri_001_white_resolve,GAME_BUNDLE,unit_origins,TRINITYAiLE: White Resolve,tri,TRINITYAiLE,,,,1,1,5,st-group-tri-01-01-01|st-group-tri-01-01-02|st-group-tri-01-01-03|st-group-tri-01-01-04|st-group-tri-01-01-05,9,danceb|kyi|littlegirl|rui|smr|traineea|traineeb|traineec|yu,15554,533,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/04_trinityaile/origin_tri_001_white_resolve.md
origin_tri_002_shoot_for_the_sky,GAME_BUNDLE,unit_origins,TRINITYAiLE: Shoot for the Sky,tri,TRINITYAiLE,,,,1,1,5,st-group-tri-01-01-06|st-group-tri-01-01-07|st-group-tri-01-01-08|st-group-tri-01-01-09|st-group-tri-01-01-10,7,danceb|idola|idolb|kyi|rui|smr|yu,16800,569,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/04_trinityaile/origin_tri_002_shoot_for_the_sky.md
origin_tri_003_light_my_fire,GAME_BUNDLE,unit_origins,TRINITYAiLE: Light My Fire,tri,TRINITYAiLE,,,,1,1,5,st-group-tri-01-01-11|st-group-tri-01-01-12|st-group-tri-01-01-13|st-group-tri-01-01-14|st-group-tri-01-01-15,5,host|kyi|rui|smr|yu,13473,424,CORE,PROVISIONAL_PASS_A,Tier-A unit-origin narrative; establishes formative history and unit logic.,formative history / unit foundation,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/02_unit_origins/04_trinityaile/origin_tri_003_light_my_fire.md
