locator_id	volume	chapter	internal_cbz_image_filename	sequential_page_index	printed_page_if_verified	short_japanese_anchor	panel_spread_description	evidence_type	linked_claim_ids	linked_specialist_document	verification_status	locator_priority	source_evidence_id	claim_linkage_basis	confidence	verification_note
AOT-LOC-06-006	V06	第25話 噛みつく					Transformation requires directed purpose rather than rage alone.	TF/SI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V06_E006	VOLUME_SPECIALIST_ROUTE	B	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-06-007	V06	第26話 好都合な道を				「都合がいいから」	Eren recognizes trust can be used to distribute guilt and avoid authorship.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V06_E007	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-06-008	V06	第26話 好都合な道を					Strategic knowledge converts superior movement into captivity.	TF/VF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V06_E008	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-001	V07	第27話 エルヴィン・スミス				「結果を知った後で…」	Armin distinguishes post-result judgment from the information available at choice time.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E001	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-002	V07	第27話 エルヴィン・スミス				「100人の仲間の命を切り捨てる」	Erwin’s operation deliberately treats comrades as strategic cost.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E002	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-003	V07	第27話 エルヴィン・スミス				「人間性をも捨てる」	Armin proposes transformative action may require abandoning ordinary humanity.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E003	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-004	V07	第28話 選択と結果					Trust and competence are real even though the group dies.	VF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E004	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-005	V07	第28話 選択と結果				Eren: 「オレが選択を間違えた」	Eren converts one bad outcome into unproven counterfactual certainty.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E005	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-006	V07	第29話 鉄槌					Directed control defeats expressive rage despite Eren’s physical force.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E006	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-007	V07	第30話 敗者達				「作戦の本質を見失うな」	Levi redirects Mikasa from punishment to rescue.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E007	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-07-008	V07	第30話 敗者達					Family expectation restores unrealized future to a military casualty.	VF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V07_E008	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-001	V08	第31話 微笑み					Annie defends compromised people as human while indirectly defending her own submission to mission.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E001	VOLUME_SPECIALIST_ROUTE	B	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-002	V08	第31話 微笑み				「良い人」 / 「都合の良い人」	Armin exposes the relational structure of moral labeling.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E002	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-003	V08	第31話 微笑み					Identity revelation is also collapse of Annie’s emotional mask.	TF/VF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E003	VOLUME_SPECIALIST_ROUTE	B	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-004	V08	第32話 慈悲					Recognition of Annie as human divides the clear purpose required for transformation.	TF/SI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E004	VOLUME_SPECIALIST_ROUTE	B	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-005	V08	第33話 壁					Strategic necessity expands from soldier sacrifice to uninformed civilian exposure.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E005	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-006	V08	第33話 壁				Annie’s father: 「帰ってくるって約束してくれ」	The emotional core of Annie’s mission is a promise of return.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E006	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-007	V08	第33話 壁					Self-enclosure preserves agency by denying institutional access.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E007	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-08-008	V08	第34話 戦士は踊る				Titan face inside Wall Sina / 「光を遮る」	The Wall incorporates Titan bodies and the clergy possess technical knowledge.	TF/SI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V08_E008	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-001	V09	第35話 獣の巨人				「同じ言語のはずなんだが」	The Beast expects linguistic continuity while occupying an external technological standpoint.	TF/SI		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E001	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-002	V09	第35話 獣の巨人				「あ もう動いていいよ」	The Beast verbally inhibits and releases ordinary Titans.	TF		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E002	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-003	V09	第36話 ただいま				「我々は世界に生かしてもらっとる」	Sasha’s father grounds survival in social and ecological interdependence.	TF/TI		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E003	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-004	V09	第36話 ただいま				「走らんかい!!」	Sasha’s authentic dialect returns when performance gives way to urgent care.	TF/TI		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E004	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-005	V09	第36話 ただいま				「ただいま」	Homecoming becomes recognition of a changed self.	TF/TI		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E005	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-006	V09	第37話 南西へ				Ragako Titan appears to say 「おかえり」	Residual family recognition strongly supports human continuity inside Titan form.	SI/UA		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E006	VOLUME_SPECIALIST_ROUTE	C	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-007	V09	第38話 ウトガルド城					Ymir possesses linguistic/cultural knowledge incompatible with her apparent biography.	TF/SI		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E007	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-09-008	V09	第38話 ウトガルド城					The existing entry and solar-activity models are materially incomplete.	TF/UA		AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V09_E008	VOLUME_SPECIALIST_ROUTE	A	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-10-001	V10	第39話 兵士					Soldier Reiner's protective conduct is materially real before the reveal.	TF+VF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V10_E001	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-10-002	V10	第40話 ユミル	page0067.jpeg	67		「彼らの死を利用するな」	Ymir identifies martyrdom as possible appropriation of the dead.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P1	AOT_V10_E002	VOLUME_SPECIALIST_ROUTE	high	P1 Doc07 Japanese-primary page backfill verified; exact image inspected for specialist publication.
AOT-LOC-10-003	V10	第40話 ユミル	page0078-page0084	78-84		「元の名前を名乗って生きろ」	The Ymir/Historia promise binds authenticity to continued life.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P1	AOT_V10_E003	VOLUME_SPECIALIST_ROUTE	high	P1 Doc07 Japanese-primary page-range backfill verified; covenant sequence inspected for specialist publication.
AOT-LOC-10-004	V10	第41話 ヒストリア	page0141.jpeg	141		「私の名前…ヒストリアって言うの」	Historia makes her true name relationally and socially real.	TF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P1	AOT_V10_E004	VOLUME_SPECIALIST_ROUTE	high	P1 Doc07 Japanese-primary page backfill verified; exact true-name disclosure inspected for specialist publication.
AOT-LOC-10-005	V10	第41話 ヒストリア					Reiner and Bertolt recognize Ymir's Titan from Marcel's death	TF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V10_E005	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-10-006	V10	第42話 戦士				「俺が鎧の巨人で こいつが超大型巨人」	Reiner directly identifies himself and Bertolt.	TF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V10_E006	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-10-007	V10	第42話 戦士				「戦士として 最後まで責任を果たす」	Reiner uses warrior duty to force himself against the soldier self.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V10_E007	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-10-008	V10	第42話 戦士					The Annie experience has converted delay into immediate lethal action.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V10_E008	VOLUME_SPECIALIST_ROUTE	medium-high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-11-001	V11	第43話 鎧の巨人				「本当に気持ち悪いよ」 / 「駆除してやる」	Eren responds to Reiner's category contradiction through disgust and deliberate dehumanization.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V11_E001	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
