locator,spine_ordinal,printed_page,image_member,image_sha256,review_method,reviewer,disposition,content_summary,evidence_ids,reason,uncertainties,named_or_identified_subjects,census_note
UAG:s0036,36,,OPS/images/08_X10000_000062_1_038_001.jpg,b1afceffa9ad662eb3ce9d96eb5094ca8792451f792168ad5ceacbd1f045685c,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Sports-festival recovered dream and visiting Rei; Endeavor work experience without excusing conduct, identification with Iida in Hosu; failure to save Bakugo at camp and later rescue resolve.",SUP-UAG-036-01,,,Todoroki Shoto; Midoriya Izuku; Todoroki Rei; Endeavor; Iida Tenya; Stain; Bakugo Katsuki; Dabi,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0037,37,039,OPS/images/08_X10000_000062_1_039_001.jpg,bc6466ef0bea1b9a7e563b082d29d6065019226ac218b09ea114f192f80f7b08,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,Inasa rivalry and remedial perspective; Joint Training recalls imposed technique; winter internship explicitly separates learning from fatherly familiarity.,SUP-UAG-037-01,,,Todoroki Shoto; Yoarashi Inasa; Bakugo Katsuki; Utsushimi Camie; Gang Orca; Endeavor; Tokoyami Fumikage; Tetsutetsu Tetsutetsu; Tsunotori Pony; Honenuki Juzo; Kaibara Sen; Iida Tenya; Ojiro Mashirao; Shoji Mezo,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0038,38,040,OPS/images/08_X10000_000062_1_040_001.jpg,1e81a7d435b464cce5caf3c01c948078ee07dc6d21bf859c3aae9334749a581c,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Natural literal-minded comic selection and sincere curse concern; war/Aizawa rescue/Dabi identity, helping grieving Endeavor and offering to share Midoriya responsibility.",SUP-UAG-038-01; SUP-UAG-038-02,,,Todoroki Shoto; Mt. Lady; Mineta Minoru; Kirishima Eijiro; Midoriya Izuku; Iida Tenya; Bakugo Katsuki; Aizawa Shota; Shigaraki Tomura; Dabi; Endeavor,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0039,39,041,OPS/images/08_X10000_000062_1_041_001.jpg,36b4bd8752e75c6fc3646cdd1806195ad5717ab721f45cb6b88f6f6a02e7e2e4,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Final Dabi confrontation: own/family purposes, Class A belonging and Phosphor; Dabi resists; All Might encouragement and Iida transport enable last intervention, then exhausted final support.",SUP-UAG-039-01,,,Todoroki Shoto; Dabi; Endeavor; Todoroki Rei; Todoroki Fuyumi; Todoroki Natsuo; Iida Tenya; All Might; Midoriya Izuku; Class A,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0040,40,042,OPS/images/08_X10000_000062_1_042_001.jpg,eafa15292b3f8719c604cd5ec710cc2016455aca9109d1628e3f8d91fbb34147,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Ochako profile: financial origin, respected by seniors/juniors, adult cooperation, remittances untouched by parents; rescue ethic extends toward enemies and heroes.",SUP-UAG-040-01,,,Uraraka Ochako; Ochako mother; Ochako father; Midoriya Izuku,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0041,41,043,OPS/images/08_X10000_000062_1_043_001.jpg,165487ab132f39d8a212fe41b0e20c448652e327fe7d7ebe2c0f809741436601,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"CostumeIII motion/landing/sickness support; childhood scene of hero receiving cheers, Gunhead training after Bakugo, Ryukyu/Nighteye internship and caring for heroes.",SUP-UAG-041-01; SUP-UAG-041-02,,,Uraraka Ochako; Ochako mother; Ochako father; Unnamed childhood rescue hero; Bakugo Katsuki; Gunhead; Iida Tenya; Ashido Mina; Asui Tsuyu; Ryukyu; Hadō Nejire; Sir Nighteye; Midoriya Izuku; Overhaul; Katsukame Rikiya,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0042,42,044,OPS/images/08_X10000_000062_1_044_001.jpg,0a72cf6c80cb8a2713d1643b3b77744e19dc0a1b6579e8ac8d49952248d8240c,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"First-war Toga encounter and failed capture, shelter speech, final-war dialogue/Zero Gravity propagation/Toga transfusion; naming Deku and mutual encouragement montage.",SUP-UAG-042-01; SUP-UAG-042-02,,,Uraraka Ochako; Toga Himiko; Asui Tsuyu; Twice (transformed/duplicated likeness); Midoriya Izuku; Bakugo Katsuki; Gigantomachia,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0043,43,,OPS/images/08_X10000_000062_1_045_001.jpg,22f9aa8b2c321857551169ac22133bb4883061cd6c4de570df504d645ea4b0d6,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Iida profile: strictness and exceptions for endangered friends; inherits agency, Tensei returns through support equipment as his sidekick and is called Big Inge.",SUP-UAG-043-01,,,Iida Tenya; Iida Tensei / Big Inge; Iida hero family; Midoriya Izuku,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0044,44,046,OPS/images/08_X10000_000062_1_046_001.jpg,2313a697b493253a6a29400686e5b53e40a09ebdf2d2ae0fd35e2ca6db7edf30,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"MarkII helmet, engine-compatible leg equipment and improved ankle turning; brother example, robot-dance humor and revenge/Hosu arm injury.",SUP-UAG-044-01,,,Iida Tenya; Iida Tensei; Midoriya Izuku; Todoroki Shoto; Stain,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0045,45,047,OPS/images/08_X10000_000062_1_047_001.jpg,37353741875e42f2c9f10f1ea128106b7380528da0f3cd498296a23718772761,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Kamino no-combat condition, engine tuning advice/Joint Training limits; collective Midoriya retrieval and transporting Shoto toward Dabi.",SUP-UAG-045-01,,,Iida Tenya; Iida Tensei; Bakugo Katsuki; Kirishima Eijiro; Midoriya Izuku; Todoroki Shoto; Dabi; Honenuki Juzo,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0046,46,048,OPS/images/08_X10000_000062_1_048_001.jpg,784d0bd41ece97be4d9d8380ef2be6400b35b6a09cc60afebe187e534f2bdea2,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Asui adult agency near family and frequent U.A. guest teaching; friendship, cool judgment, early observation of Midoriya peculiarity; costume aids dark vision, grip, landing and thermoregulation.",SUP-UAG-046-01; SUP-UAG-046-02,,,Asui Tsuyu; Uraraka Ochako; Midoriya Izuku; Toga Himiko; Asui family,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0047,47,049,OPS/images/08_X10000_000062_1_049_001.jpg,97a0450d84cc42bfa8ac2fefdf5234a66672496dc5042c60129fe5c257cca634,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"USJ cooperation, hurt over ignored rescue warning, camouflage/scent strategy, Toga interventions and duplicate analysis; family names and anxious viewing.",SUP-UAG-047-01,,,Asui Tsuyu; Midoriya Izuku; Mineta Minoru; Bakugo Katsuki; Shinso Hitoshi; Kaminari Denki; Shishida Jurota; Uraraka Ochako; Toga Himiko; Gigantomachia; All For One; Asui Ganma; Asui Beru; Asui Satsuki; Asui Samidare,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0048,48,050,OPS/images/08_X10000_000062_1_050_001.jpg,c9f8f38aeb31374430bb719d3a6175014304be8e96abf36e3ff4035482977d76,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,Kirishima profile adds media encouragement/popularity and sold-out manliness calendar; courage/fear explanation and gear protects both body and rescued persons.,SUP-UAG-048-01; SUP-UAG-048-02,,,Kirishima Eijiro; Fat Gum; Crimson Riot; Rappa Kendo,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0049,49,051,OPS/images/08_X10000_000062_1_051_001.jpg,9e725320f0307ebec4f7ff3915adf981eb851540efdcf33c07e6a7466de83da6,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Earlier paralysis/inspiration, Bakugo rescue by trusted equal, Rappa defense, Mina/Machia anesthetic, Shinso defense and final shields; gendered dorm-room reception joke.",SUP-UAG-049-01; SUP-UAG-049-02,,,Kirishima Eijiro; Crimson Riot; Bakugo Katsuki; Midoriya Izuku; Ashido Mina; Gigantomachia; Fat Gum; Rappa Kendo; Shinso Hitoshi; All For One; Unnamed middle-school peers threatened by giant (recalled collective; number not stated),Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0050,50,052,OPS/images/08_X10000_000062_1_052_002.jpg,ef444de8954f41dde28048843a6b92aca90486ab7bdda4f06706919e853d2de7,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,Mina profile: adult popularity and dance-event appearances; fear/weakness and helping others; acid-compatible protection and mobility gear.,SUP-UAG-050-01,,,Ashido Mina,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0051,51,,OPS/images/08_X10000_000062_1_053_001.jpg,349c4ded41108f4b8572f628b5aa3028507ae662815611aef9de5ecfcebb0beb,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Mina winter internship and Kirishima-inspired Acidman; Machia voice triggers paralysis, Kirishima rescues her; later maximum acid saves Mt. Lady and defeats Sludge Villain; reciprocal middle-school connection.",SUP-UAG-051-01; SUP-UAG-051-02,,,Ashido Mina; Kirishima Eijiro; Yoroi Musha; Aoyama Yuga; Hagakure Toru; Gigantomachia; Mt. Lady; Sludge Villain,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0052,52,054,OPS/images/08_X10000_000062_1_054_001.jpg,ae803b94a4a577eafe3389ecbc26a470226c1e1dbdda15d98e03f350e02a27a1,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,Momo profile adds research contribution and international hero career; judgment/leadership evaluation and creation-compatible costume/reference binder.,SUP-UAG-052-01; SUP-UAG-052-02,,,Yaoyorozu Momo,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0053,53,055,OPS/images/08_X10000_000062_1_055_001.jpg,5cdab038840928c76c4ec36949bfe0e69a8e9cd4fb331af0c899bbd957c3e804,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Momo confidence recovery, useful cooperation despite losing Joint Training, anesthetic initiative/legal worry, support-course supply work and final combat; wealth and unfamiliar group hotpot joke.",SUP-UAG-053-01; SUP-UAG-053-02,,,Yaoyorozu Momo; Todoroki Shoto; Aizawa Shota; Kendo Itsuka; Midnight; Gigantomachia; Toga Himiko; Twice (copied likeness); Midoriya Izuku; Kaminari Denki; Jiro Kyoka; Uraraka Ochako; Support-course students (group),Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0054,54,056,OPS/images/08_X10000_000062_1_056_001.jpg,931c5119a1568512b44a6c29818e19380f576695085ebb05ae27cb94bbce3d1c,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Tokoyami adult night-watch reputation and provisional-license examination help requested by Hawks; conditional Dark Shadow power, protective cape/first aid and myth-themed favorite accessories.",SUP-UAG-054-01; SUP-UAG-054-02,,,Tokoyami Fumikage; Dark Shadow; Hawks; Fat Gum,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0055,55,,OPS/images/08_X10000_000062_1_057_001.jpg,d8c5770ac8ee13ac292194b8f9e499d85af2328c6220e8678ddd885ea7671fd2,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Tokoyami training in absent Hawks winter agency, stronger control in darkness, Hawks rescue and cooperative AFO attacks; dramatic equipment/technique naming and Aoyama room-tour joke.",SUP-UAG-055-01; SUP-UAG-055-02,,,Tokoyami Fumikage; Dark Shadow; Hawks; Fat Gum; Dabi; Jiro Kyoka; All For One; Yoarashi Inasa; Pixie-Bob; Aoyama Yuga,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0056,56,058,OPS/images/08_X10000_000062_1_058_002.jpg,d84e93b85db49da0bbf25bb0f89be30b7df8df6f213d8926dfdc8c6280eb969e,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,Mineta profile: independent after a large arrest as Mt. Lady sidekick; criticism over DMs to female fans and popularity for grit; Midoriya influence and impact/adhesion/bleeding-concealment gear.,SUP-UAG-056-01; SUP-UAG-056-02,,,Mineta Minoru; Mt. Lady; Midoriya Izuku,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0057,57,059,OPS/images/08_X10000_000062_1_059_001.jpg,e8adc21b2ad963d4298e97a8df7b631792b47cb6b400e85f0edbc35c865bb313,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,"Mineta competence, worry for Midnight, sincere Midoriya attachment, protecting Tokoyami and final encouragement; continuing sexual/popularity preoccupation, Iida condemnation and rhetorical editorial softening.",SUP-UAG-057-01; SUP-UAG-057-02,,,Mineta Minoru; Midnight; Sero Hanta; Yaoyorozu Momo; Iida Tenya; Midoriya Izuku; All For One; Tokoyami Fumikage; Dark Shadow; Gigantomachia; Class A (reprinted final group),Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0058,58,060,OPS/images/08_X10000_000062_1_060_001.jpg,7d239e62375193a94e39bff915f7602940aa26b46ac967239ab82e1321cc0a90,VISUAL_ORIGINAL_IMAGE,root,REVIEWED_MATERIAL,Kaminari adult disaster-power/infrastructure work and widely reported villain refusal to hit him; encouragement of friends and precise targeting equipment.,SUP-UAG-058-01; SUP-UAG-058-02,,,Kaminari Denki; Unnamed villain who declines to hit Chargebolt; Tokoyami Fumikage; Bakugo Katsuki; Jiro Kyoka,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
